        175

  0  0 12 29  0 17 27  0  0 27  0 29  0  0 27 29  0  0  0  0 29  1  0  0 29 33  0  0 29  0  0 27  0  0  0 33  0  0 12 20 39 39 39  0 27  1  0 39 33  0 39  0  3  0  0 33  0  0 39 33  0  4  0 29  0  0  0 10  0 39 29  0 33 33 27 27  0  0 17  0 33 27  0 27 39  0  0 33 29 33 27 29  1 17  0 23 33  0 39 39  0  0 33  0 33  0  0 33 29  0 23 29 33 23  0 29 33 29  0 27 39  0 27 39 29  0  0  0  0  0 39  0  0 12  0  6 39  0  0 29  0 33 12 17 33  0  0 27 20  0  0  0  0 39 29 29  0  0  0  0  0  0  0 27 39  5 27 39 20  0  0 27 27  0  0
  0  0 39 39  0 39 38  2  0 38  0 39  0  0 38 39  0  0  0  0 39  0  0  0 39 29  0  0 39  0  0 38  0  0  0 29  0  0 39 39 16 13 16  0 38  0  0  5 29  0 16  0 39  0  0 29  0  0 21 29  0 39  0 39  0  0  0 39  0 15 39  0 29 29 38 38  0  0 39  0 29 38  0 38 13  0  0 29 39 29 38 39 39 39  0 39 29  0 16  3  0  0 29  0 29  0  0 29 39  0 39 39 29 39  0 39 29 39  0 38 21  0 38 15 39  0  0  0  4  0  4  0  0 39  0  0 13  0  0 39  0 29 39 39 29  0  4 38 39  0  0  0  0 13 39 39  1  0  0  0  0  0  5 38 15  0 38 21 39  0  1 38 38  0  0
 12 39  0  0 29  0  0 39 39  0 33  0 27 27  0  0 39 23 27 33  0 27 39 29  0  0 27  9  0 33 39  0 33 33 33  0 27 22  9  0  0  0  0 33  0 29 33  0  0 27  0 29  1 23 22  0 29 29  0  0 27  0 27  0 29 15 27  0 29  0  0 39  0  0  0  0 27 27  0 39  0  0  2  0  0 33 27  0  0  0  0  0  0  0 27  0  0 29  0  0 39 23  0 29  0  4 29  0  0 15  0  0  0  0 27  0  0  0 27  0  0 22  0  0  0 33 39 29 39 33  0 29 33  9 33 12  0 27 33  0 29  0  4  0  0 39 39  0  0 39 33 39 33  0  0  0 23 27 22 29 33 15 39  0  0 12  0  0  0 29 39  0  0 39 29
 29 39  0  0 14  0  0 39 39  0 39  0 34 34  0  0 39 29 34 39  0 34 39 14  0  0 34 29  0 39 39  0 39 39 39  0 34 29  0  0  0  0  0 39  0  7 39  0  0 34  0 24  0 29 29  0 20  5  0  0 34  0 34  0 13 29 34  0 24  0  0 39  0  0  0  0 34 34  0 39  0  0 29  0  0 39 34  0  0  0  0  0  0  0 34  0  0 13  0  0 39 29  0 24  0 29 13  0  0 29  0  3  0  0 34  4  0  4 34  0  0 29  0  0  1 39 39 20 39 39  0 20 39  0 39 29  0 34 39  0 14  0  0  0  0 39 39  0  0 39 39 39 39  0  0  3 29 34 29 24 39 29 39  0  0 29  0  0  0  3 39  0  0 39 14
  0  0 29 14  0 29 34  0  0 34  0 17  0  0 34 17  0  0  0  0  5  0  0 10 22 39  0  0 22  0  0 34  0  0  0 39  0  0 29 29 39 39 39  0 34  0  0 39 39  0 39  0 29  0  0 39  0  0 39 39  0 29  0 24  0  0  0 29  0 39  4  0 39 39 34 34  0  0 29  0 39 34  0 34 39  0  0 39 10 39 34 17 29 29  0 29 39  0 39 39  0  1 39  0 39  0  0 39 24  0 29 24 39 29  0 14 39 14  0 34 39  0 34 39 22  0  0  0  0  0 39  0  0 29  0  0 39  0  0 22  2 39 29 29 39  0  0 34 29  0  0  0  0 39 24 14  0  0  0  1  0  0  0 34 39  0 34 39 29  0  0 34 34  0  7
 17 39  0  0 29  0  0 39 39  0 33  0 27 27  0  0 39 23 27 33  0 27 39 29  0  0 27 15  0 33 39  0 33 33 33  0 27 18  0  0  0  0  0 33  0 29 33  0  0 27  0 29  0 23 18  0 29 29  0  0 27  0 27  0 29  3 27  0 29  0  0 39  0  0  0  0 27 27  3 39  0  0 15  0  0 33 27  0  0  0  0  0  1  2 27  0  1 29  0  0 39 23  0 29  0 15 29  0  0  8  0  0  0  0 27  0  0  0 27  0  0 18  0  0  0 33 39 29 39 33  0 29 33  0 33 17  0 27 33  0 29  0  0  3  0 39 39  0  0 39 33 39 33  0  0  0 23 27 18 29 33  1 39  0  0 17  0  0  0 29 39  0  0 39 29
 27 38  0  0 34  0  0 38 38  0 29  0  8 23  0  0 38 27 22 29  0 23 38 34  0  0 13 27  0 29 38  4 29 29 29  0 17 27  0  0  0  0  0 29  0 34 29  0  0 22  0 34  0 27 27  0 34 34  0  0  7  0 22  0 34 27 10  0 34  0  0 38  0  0  2  0 17 13  0 38  0  0 27  0  0 29 13  0  0  0  0  0  0  0 13  0  0 34  0  0 38 27  0 34  0 27 34  0  0 27  0  0  0  0 22  0  0  0 23  0  0 27  0  0  0 29 38 34 38 29  0 34 29  0 29 27  0  6 29  0 34  0  0  0  0 38 38  2  0 38 29 38 29  0  0  0 27 17 27 34 29 27 38  2  0 27  0  0  0 34 38  0  0 38 34
  0  2 39 39  0 39 38  0  0 38  0 39  0  0 38 39  0  0  0  0 39  0  2  0 39 29  0  0 39  0  0 38  0  0  0 29  0  0 39 39 11 15 11  0 38  0  0 21 29  0 11  0 39  0  0 29  0  0  6 29  0 39  0 39  0  0  0 39  0 21 39  5 29 29 38 38  0  0 39  5 29 38  0 38 15  0  0 29 39 29 38 39 39 39  0 39 29  0 11 21  0  0 29  0 29  0  0 29 39  0 39 39 29 39  0 39 29 39  0 38  2  0 38 21 39  0  0  0  0  0 21  0  0 39  0  0 15  0  0 39  0 29 39 39 29  0  0 38 39  0  0  0  0 15 39 39  0  0  0  0  0  0  0 38 21  0 38  9 39  0  0 38 38  0  0
  0  0 39 39  0 39 38  0  0 38  0 39  0  0 38 39  8  0  0  0 39  0  0  0 39 29  0  0 39  0  1 38  0  0  0 29  0  0 39 39 15  1 15  0 38  0  0 13 29  0 15  0 39  0  0 29  0  0 15 29  0 39  0 39  0  0  0 39  0 11 39  0 29 29 38 38  0  0 39  0 29 38  0 38  3  0  0 29 39 29 38 39 39 39  0 39 29  0 15 13  0  0 29  0 29  0  0 29 39  0 39 39 29 39  0 39 29 39  0 38 15  0 38 11 39  0  0  0  0  0 13  0  0 39  0  0 10  0  0 39  0 29 39 39 29  0  0 38 39  0  0  2  0 10 39 39  0  0  0  0  0  0  0 38 11  0 38 15 39  0  0 38 38  0  0
 27 38  0  0 34  0  0 38 38  0 29  0 17 24  4  0 38 27 22 29  0 24 38 34  0  0 16 27  0 29 38  0 29 29 29  0  5 27  0  0  0  0  0 29  2 34 29  0  0 22  0 34  0 27 27  0 34 34  0  0 17  0 22  0 34 27 17  1 34  0  0 38  0  0  0  0  1 16  1 38  0  0 27  0  0 29 16  0  0  0 10  0  0  0 16  0  0 34  0  0 38 27  0 34  0 27 34  0  0 27  0  0  0  0 22  0  0  0 24  2  0 27  0  0  0 29 38 34 38 29  0 34 29  0 29 27  0 17 29  0 34  0  0  0  1 38 38  0  0 38 29 38 29  0  0  0 27 10 27 34 29 27 38  0  0 27  0  0  0 34 38  0  0 38 34
